id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
615906,Landing Page Submission,Organic Search,No,No,1,7.0,1549,7.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
632322,Landing Page Submission,Direct Traffic,No,No,1,6.0,958,6.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
631782,Landing Page Submission,Direct Traffic,No,No,0,1.0,62,1.0,Converted to Lead,Operations Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
587777,Landing Page Submission,Direct Traffic,No,No,0,7.0,961,1.75,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
584024,Landing Page Submission,Direct Traffic,No,No,0,4.0,859,4.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
636809,Landing Page Submission,google,No,No,0,7.0,1072,3.5,Unreachable,Select,,No,No,No,No,No,No,12.0,13.0,No
597538,Lead Add Form,Reference,Yes,No,1,,1216,,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
601653,API,Organic Search,Yes,No,0,2.0,207,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
586634,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
601846,Landing Page Submission,Google,No,No,0,8.0,1298,2.67,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,Yes
635406,Landing Page Submission,Organic Search,No,No,0,5.0,385,5.0,Email Opened,Retail Management,,No,No,No,No,No,No,14.0,16.0,Yes
590717,API,Organic Search,No,No,0,7.0,384,3.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
631017,Landing Page Submission,Direct Traffic,No,No,0,3.0,1354,3.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,Yes
627250,Landing Page Submission,Direct Traffic,No,No,0,7.0,145,7.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
625680,Landing Page Submission,Google,No,No,0,2.0,510,2.0,Converted to Lead,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
602958,Landing Page Submission,Direct Traffic,No,No,1,251.0,49,1.48,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
652863,Landing Page Submission,Direct Traffic,No,No,1,2.0,340,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
645372,Landing Page Submission,Google,No,No,0,2.0,14,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
611651,API,Google,No,No,1,2.0,1260,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
619246,Landing Page Submission,Google,No,No,1,3.0,304,3.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
582833,Landing Page Submission,Direct Traffic,No,No,0,5.0,869,5.0,SMS Sent,Supply Chain Management,,No,No,No,No,No,No,14.0,18.0,No
648588,Landing Page Submission,Google,No,No,0,2.0,121,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,17.0,No
643712,Landing Page Submission,Direct Traffic,No,No,1,3.0,1389,3.0,Email Link Clicked,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,20.0,Yes
628181,API,Google,No,No,0,2.0,71,2.0,Email Opened,,,No,No,No,No,No,No,,,No
631641,Landing Page Submission,Google,No,No,1,4.0,1512,4.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,,,No
631529,Landing Page Submission,Direct Traffic,No,No,0,6.0,1073,3.0,Converted to Lead,Healthcare Management,,No,No,No,No,No,No,13.0,15.0,No
641349,API,Google,No,No,1,3.0,831,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
655068,Landing Page Submission,Google,No,No,0,3.0,262,3.0,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,14.0,13.0,No
582943,API,Google,No,No,0,2.0,462,2.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
592650,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,17.0,14.0,No
660149,API,Google,No,No,0,6.0,1225,6.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,12.0,15.0,No
587391,Landing Page Submission,Direct Traffic,No,No,0,1.0,40,1.0,Converted to Lead,E-Business,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
598752,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,1606,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
616185,Landing Page Submission,Google,No,No,1,3.0,1637,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
605295,Landing Page Submission,Google,No,No,0,9.0,367,2.25,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
609429,Landing Page Submission,Direct Traffic,No,No,0,6.0,353,6.0,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
598556,Landing Page Submission,Organic Search,No,No,0,5.0,1465,5.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
612836,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
589077,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,85,2.0,Email Bounced,"Banking, Investment And Insurance",,No,No,No,No,No,No,15.0,18.0,No
591439,Landing Page Submission,Organic Search,No,No,0,9.0,113,2.25,Email Opened,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,Yes
582151,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,19.0,No
616901,API,Organic Search,No,No,0,2.0,1456,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
598058,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Student,No,No,No,No,No,No,,,No
622089,API,Google,No,No,1,3.0,633,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
581130,Landing Page Submission,Google,No,No,1,5.0,1276,1.67,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
615333,Landing Page Submission,Google,No,No,0,5.0,357,2.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
592136,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,15.0,No
607476,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
601100,Lead Add Form,Reference,No,No,1,,1476,,,Finance Management,Unemployed,No,No,No,No,No,No,,,No
590318,API,Google,No,No,0,3.0,247,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
612027,Landing Page Submission,Direct Traffic,No,No,0,5.0,209,1.67,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
607542,API,Google,No,No,0,1.0,493,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
602753,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
620439,Landing Page Submission,Direct Traffic,No,No,0,2.0,350,2.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,No
622513,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
619569,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
645659,Landing Page Submission,Direct Traffic,No,No,0,2.0,963,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
655661,Landing Page Submission,Organic Search,Yes,No,0,5.0,615,2.5,Email Bounced,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,15.0,13.0,Yes
617361,API,Google,No,No,0,2.0,367,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
589309,API,Google,No,No,1,4.0,1055,4.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
586296,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,16.0,15.0,No
648466,API,Organic Search,No,No,0,1.0,225,1.0,Converted to Lead,,,No,No,No,No,No,No,11.0,15.0,No
604499,Lead Add Form,Reference,No,No,1,,182,,,Select,Unemployed,No,No,No,No,No,No,,,No
632407,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,215,5.0,Page Visited on Website,IT Projects Management,,No,No,No,No,No,No,15.0,15.0,No
642435,Landing Page Submission,Organic Search,No,No,0,5.0,448,5.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,15.0,16.0,Yes
655886,API,Referral Sites,No,No,0,11.0,366,3.67,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
633126,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
593816,Landing Page Submission,Organic Search,No,No,0,6.0,360,6.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,No
612085,API,Google,No,No,1,3.0,1774,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
596142,Landing Page Submission,Organic Search,No,No,0,4.0,726,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
632702,Landing Page Submission,Organic Search,No,No,1,3.0,191,3.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
600646,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
604900,Landing Page Submission,Organic Search,No,No,0,9.0,1309,4.5,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,12.0,17.0,Yes
592736,API,Organic Search,No,No,1,6.0,1519,1.5,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
630760,Landing Page Submission,Direct Traffic,No,No,0,2.0,450,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
631395,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
648044,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
659600,Landing Page Submission,Google,No,No,0,4.0,101,4.0,Email Opened,Finance Management,,No,No,No,No,No,No,15.0,18.0,No
606978,Landing Page Submission,Organic Search,No,No,0,5.0,89,5.0,Page Visited on Website,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
613918,Landing Page Submission,Direct Traffic,No,No,1,2.0,1598,2.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,Yes
610091,API,Direct Traffic,No,No,1,8.0,58,4.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,16.0,No
626880,API,Chat,No,No,0,17.0,75,3.4,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
624727,Landing Page Submission,Direct Traffic,No,No,1,2.0,284,2.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
638377,Landing Page Submission,Direct Traffic,No,No,0,3.0,1359,3.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
603436,Landing Page Submission,Google,No,No,0,8.0,96,2.67,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
629908,Landing Page Submission,Organic Search,No,No,0,5.0,134,5.0,Email Opened,Travel and Tourism,,No,No,No,No,No,No,,,Yes
582686,Landing Page Submission,Google,No,No,0,8.0,1361,2.67,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
628164,Landing Page Submission,Google,No,No,1,6.0,1168,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
643517,Landing Page Submission,Google,No,No,1,7.0,1302,3.5,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,18.0,No
603370,API,Organic Search,No,No,1,2.0,1021,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
601107,Landing Page Submission,Direct Traffic,No,No,1,6.0,267,1.2,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
588631,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
583743,Landing Page Submission,Direct Traffic,No,No,1,7.0,1014,3.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
604604,Landing Page Submission,Direct Traffic,No,No,0,4.0,241,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
580707,API,Google,No,No,0,2.0,19,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,16.0,No
617845,Landing Page Submission,Direct Traffic,No,No,1,4.0,646,2.0,Email Link Clicked,Finance Management,Student,No,No,No,No,No,No,,,Yes
590900,API,Organic Search,No,No,1,4.0,1692,4.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,14.0,No
629918,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
583972,Landing Page Submission,Organic Search,No,No,0,7.0,69,7.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
582870,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
605471,Landing Page Submission,Direct Traffic,No,No,1,2.0,1305,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
592772,API,Organic Search,No,No,1,13.0,424,4.33,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
640071,API,Google,No,No,1,5.0,1030,5.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
638694,Landing Page Submission,Direct Traffic,No,No,0,2.0,133,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
650095,API,Direct Traffic,No,No,1,3.0,492,3.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
637184,Landing Page Submission,Google,No,No,1,6.0,945,6.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
605254,Lead Add Form,Reference,No,No,0,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
630841,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
628499,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
593795,Landing Page Submission,Direct Traffic,No,No,1,7.0,1424,7.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
608088,Landing Page Submission,Direct Traffic,No,No,0,3.0,34,3.0,Email Opened,Marketing Management,Student,No,No,No,No,No,No,,,Yes
582814,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
622701,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
588001,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
591393,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
599066,API,Google,No,No,0,1.0,91,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
642543,Landing Page Submission,Organic Search,No,No,1,4.0,562,4.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,14.0,Yes
599435,Landing Page Submission,Direct Traffic,No,No,0,1.0,335,1.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
614042,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
596580,API,Google,No,No,1,2.0,406,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
644763,API,Google,No,No,0,2.0,942,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,10.0,17.0,No
602110,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
598712,Landing Page Submission,Organic Search,Yes,No,0,7.0,24,7.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,,,Yes
633445,API,Direct Traffic,No,No,0,1.0,263,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
652060,Landing Page Submission,Direct Traffic,No,No,1,4.0,1298,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,20.0,Yes
581287,Landing Page Submission,Direct Traffic,No,No,0,3.0,210,3.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
622036,Landing Page Submission,Direct Traffic,No,No,0,5.0,458,2.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
595681,API,Google,No,No,1,3.0,1575,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
594464,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
638848,Landing Page Submission,Google,No,No,1,4.0,45,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
653761,Lead Add Form,Reference,No,No,1,,417,,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
634981,API,Google,No,No,0,2.0,403,2.0,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
582154,Landing Page Submission,Direct Traffic,No,No,1,2.0,834,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
607059,Landing Page Submission,Direct Traffic,No,No,0,2.0,459,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
637189,API,Organic Search,No,No,0,3.0,97,3.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
639774,Landing Page Submission,Google,No,No,0,4.0,213,4.0,Email Opened,Healthcare Management,,No,No,No,No,No,No,13.0,15.0,No
637039,Landing Page Submission,Google,No,No,1,2.0,240,2.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,20.0,No
627665,API,Chat,No,No,0,2.0,370,1.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,No
584995,Landing Page Submission,Direct Traffic,No,No,0,6.0,23,3.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,11.0,16.0,Yes
607487,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,946,2.5,Page Visited on Website,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
588035,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,SMS Sent,Healthcare Management,Working Professional,No,No,No,No,No,No,14.0,16.0,No
648314,Landing Page Submission,Google,No,No,0,2.0,539,2.0,Unreachable,International Business,Unemployed,No,No,No,No,No,No,13.0,18.0,No
585824,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
605499,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,281,2.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,No
595775,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Chat Conversation,Finance Management,Working Professional,No,No,No,No,No,No,,,No
619182,Landing Page Submission,Direct Traffic,No,No,0,3.0,230,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
629964,API,Google,No,No,1,2.0,1485,2.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
619137,Landing Page Submission,Google,No,No,0,7.0,136,3.5,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
660553,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,481,1.0,Email Bounced,Business Administration,Unemployed,No,No,No,No,No,No,16.0,17.0,No
608852,API,Organic Search,No,No,1,8.0,10,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
591970,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,141,1.0,Email Bounced,Travel and Tourism,,No,No,No,No,No,No,15.0,16.0,Yes
656754,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
634560,Landing Page Submission,Organic Search,No,No,0,6.0,1565,6.0,Form Submitted on Website,Human Resource Management,,No,No,No,No,No,No,12.0,18.0,Yes
622641,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
658407,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591832,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
624728,Landing Page Submission,Organic Search,No,No,0,3.0,415,3.0,Converted to Lead,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
628405,Landing Page Submission,Direct Traffic,No,No,0,3.0,145,3.0,Email Bounced,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
654572,API,Google,No,No,0,1.0,41,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
602075,Landing Page Submission,Direct Traffic,No,No,0,2.0,144,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
631406,Lead Add Form,Reference,No,No,1,3.0,1248,1.0,Email Opened,Human Resource Management,Student,No,No,No,No,No,No,14.0,20.0,Yes
647993,Lead Import,Facebook,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
609826,Landing Page Submission,Direct Traffic,No,No,0,1.0,249,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
586930,Landing Page Submission,Direct Traffic,No,No,0,3.0,130,3.0,Email Opened,Business Administration,,No,No,No,No,No,No,13.0,18.0,Yes
615009,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
586511,API,Organic Search,Yes,No,0,1.0,1323,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
634083,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
631812,Landing Page Submission,Google,No,No,0,4.0,234,4.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,,,No
630972,Landing Page Submission,Google,No,No,1,5.0,952,5.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
649244,API,Referral Sites,No,No,1,4.0,947,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,13.0,No
635012,API,Google,No,No,1,2.0,857,2.0,SMS Sent,Select,Working Professional,No,No,No,No,No,No,14.0,15.0,No
588705,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
630797,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
625541,Landing Page Submission,Google,No,No,0,4.0,208,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
596064,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,16.0,No
657821,Landing Page Submission,Google,No,No,0,1.0,302,1.0,Converted to Lead,Human Resource Management,,No,No,No,No,No,No,14.0,17.0,No
608583,Landing Page Submission,Direct Traffic,No,No,1,11.0,1086,5.5,SMS Sent,Operations Management,,No,No,No,No,No,No,,,Yes
589611,API,Google,No,No,0,2.0,165,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
642177,Landing Page Submission,Google,No,No,1,4.0,1506,4.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,17.0,No
580955,Landing Page Submission,Direct Traffic,No,No,0,3.0,10,1.5,Email Opened,Supply Chain Management,,No,No,No,No,No,No,16.0,18.0,Yes
659963,API,Referral Sites,No,No,1,8.0,903,8.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,16.0,15.0,No
623467,API,Google,No,No,0,2.0,138,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
660153,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
623183,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
651642,API,Organic Search,No,No,0,10.0,65,5.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
618435,API,Google,No,No,1,3.0,168,1.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
595710,API,Google,Yes,No,1,3.0,156,1.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
607483,Landing Page Submission,Organic Search,No,No,1,3.0,830,3.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
601960,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
659076,API,Google,No,No,0,2.0,77,2.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
622145,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
602744,Landing Page Submission,Google,No,No,1,3.0,758,1.5,SMS Sent,Finance Management,,No,No,No,No,No,No,,,No
634817,Landing Page Submission,Google,No,No,1,4.0,1640,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
629657,Landing Page Submission,Direct Traffic,No,No,1,5.0,1303,2.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
606851,Landing Page Submission,Google,No,No,0,5.0,366,2.5,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
624947,Landing Page Submission,Google,No,No,0,5.0,339,2.5,Converted to Lead,Finance Management,,No,No,No,No,No,No,,,No
584427,API,Chat,No,No,0,3.0,321,3.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
598522,Landing Page Submission,Direct Traffic,No,No,0,5.0,335,1.25,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
623727,Landing Page Submission,Google,No,No,0,3.0,320,3.0,Form Submitted on Website,Marketing Management,,No,No,No,No,No,No,,,No
626945,API,Google,No,No,1,4.0,1307,1.33,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
658675,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,14.0,20.0,No
658470,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
644680,API,Google,No,No,0,1.0,147,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
643902,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,15.0,19.0,No
658432,Lead Add Form,Reference,No,No,1,,785,,Approached upfront,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
602534,Landing Page Submission,Organic Search,No,No,0,3.0,36,3.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,Yes
